0.873182	0.815867	0.0936088
0.836865	0.810691	0.0964476
0.848033	0.800867	0.0974063
0.953255	0.79192	0.0921158
1.0	0.768918	0.0970006
1.0	0.761376	0.0990445
1.0	0.744792	0.100776
0.965937	0.739072	0.0966338
0.875525	0.721304	0.101672
0.834325	0.728215	0.0977129
0.780365	0.731336	0.10242
0.766595	0.725392	0.107614
0.752896	0.73387	0.104087
0.762361	0.732301	0.1084
0.769973	0.73611	0.115481
0.785301	0.736692	0.117604
0.79731	0.730569	0.122784
0.827988	0.737606	0.129296
0.873203	0.724904	0.129536
0.941249	0.730263	0.138058
1.0	0.723771	0.14032
1.0	0.725085	0.144583
1.0	0.725827	0.152764
1.0	0.727649	0.164869
1.0	0.727253	0.170043
1.0	0.726213	0.173597
1.0	0.725744	0.182451
1.0	0.730636	0.187655
0.949216	0.721101	0.193125
0.878903	0.740921	0.199559
0.836899	0.747627	0.207184
0.811813	0.75435	0.211417
0.797635	0.758549	0.215538
0.795819	0.766586	0.218077
0.796466	0.731983	0.220089
0.794908	0.722491	0.221583
0.797819	0.710472	0.216042
0.796103	0.702855	0.188809
0.796334	0.705408	0.153136
0.794887	0.699672	0.120768
0.786218	0.70383	0.104289
0.785234	0.711397	0.0942717
0.784244	0.716155	0.0946981
0.786802	0.72228	0.114607
0.793035	0.732547	0.147668
0.810403	0.745182	0.196207
0.830382	0.762115	0.238683
0.853374	0.795165	0.287809
0.889061	0.808779	0.351251
0.91245	0.825796	0.420904
0.937759	0.86785	0.434987
0.965362	0.933921	0.432122
0.979765	0.983	0.424787
0.989646	1.0	0.390858
1.0	1.0	0.348638
1.0	1.0	0.313639
1.0	1.0	0.292568
1.0	1.0	0.272251
1.0	1.0	0.254352
1.0	1.0	0.244502
1.0	1.0	0.22634
1.0	1.0	0.212174
1.0	1.0	0.217096
1.0	1.0	0.244696
1.0	1.0	0.268801
1.0	1.0	0.293008
0.972191	1.0	0.30547
0.872816	0.922621	0.306911
0.807413	0.832832	0.299315
0.763537	0.800761	0.280367
0.74028	0.782465	0.277327
0.721706	0.761659	0.277825
0.713152	0.756933	0.27385
0.702996	0.747795	0.271407
0.69349	0.737675	0.267253
0.683735	0.727961	0.264004
0.671128	0.722595	0.255019
0.665559	0.715031	0.241003
0.658878	0.710322	0.228013
0.653396	0.701055	0.219269
0.64946	0.6991	0.242006
0.645387	0.696413	0.276551
0.644292	0.695714	0.312792
0.644485	0.696657	0.327996
0.643433	0.696087	0.326366
0.658346	0.693739	0.314146
0.704242	0.718001	0.303285
0.763546	0.757477	0.304731
0.846619	0.807839	0.315919
0.956041	0.876039	0.336501
1.0	0.996236	0.370794
1.0	1.0	0.407258
1.0	1.0	0.445324
1.0	1.0	0.466771
1.0	1.0	0.490311
1.0	1.0	0.545156
1.0	1.0	0.584129
1.0	1.0	0.609872
1.0	1.0	0.633254
1.0	1.0	0.647429
1.0	1.0	0.68544
1.0	1.0	0.729946
1.0	1.0	0.761827
1.0	1.0	0.769857
1.0	1.0	0.793816
1.0	1.0	0.814918
1.0	1.0	0.829442
1.0	1.0	0.833722
1.0	1.0	0.837133
1.0	1.0	0.830155
1.0	1.0	0.812555
1.0	1.0	0.789318
1.0	1.0	0.773805
1.0	1.0	0.733914
1.0	1.0	0.671715
1.0	1.0	0.631137
1.0	1.0	0.567685
1.0	1.0	0.490915
1.0	1.0	0.425916
1.0	1.0	0.339577
1.0	1.0	0.274005
1.0	1.0	0.228004
1.0	1.0	0.198655
1.0	1.0	0.149148
1.0	1.0	0.0903532
1.0	1.0	0.0459719
1.0	1.0	0.0
1.0	1.0	0.0199601
1.0	1.0	0.0206342
1.0	1.0	0.0330977
1.0	1.0	0.0417069
1.0	1.0	0.0627561
1.0	1.0	0.063763
1.0	1.0	0.0864478
1.0	1.0	0.0967309
1.0	1.0	0.114131
1.0	1.0	0.142752
1.0	1.0	0.166581
1.0	1.0	0.185226
1.0	1.0	0.212376
1.0	1.0	0.233441
1.0	1.0	0.253659
1.0	1.0	0.260268
1.0	1.0	0.282842
1.0	1.0	0.302133
1.0	1.0	0.323384
1.0	1.0	0.35267
1.0	1.0	0.39686
1.0	1.0	0.429723
1.0	1.0	0.450857
1.0	1.0	0.476285
1.0	1.0	0.49079
1.0	1.0	0.505335
1.0	1.0	0.531206
1.0	1.0	0.545763
1.0	1.0	0.556891
1.0	1.0	0.56578
1.0	1.0	0.570779
1.0	0.999557	0.574019
1.0	0.901318	0.572591
1.0	0.814808	0.572899
1.0	0.769769	0.572258
1.0	0.714416	0.572579
1.0	0.67899	0.573596
1.0	0.642484	0.575252
1.0	0.606788	0.571625
1.0	0.598693	0.567613
1.0	0.620926	0.562157
1.0	0.645667	0.558339
1.0	0.685993	0.553255
1.0	0.723878	0.548678
1.0	0.759246	0.539909
1.0	0.785549	0.528754
1.0	0.793625	0.519734
1.0	0.787266	0.509845
1.0	0.768786	0.503849
1.0	0.743385	0.499317
1.0	0.720536	0.495347
1.0	0.717128	0.488075
1.0	0.707513	0.484429
1.0	0.703151	0.483692
1.0	0.702223	0.482986
1.0	0.704645	0.483276
1.0	0.705888	0.482875
1.0	0.70723	0.480821
1.0	0.706739	0.477166
1.0	0.705107	0.472254
1.0	0.701703	0.463513
1.0	0.697473	0.454661
1.0	0.693015	0.438911
1.0	0.69181	0.42643
1.0	0.684603	0.410839
1.0	0.664798	0.381286
1.0	0.642717	0.352661
1.0	0.625945	0.332536
1.0	0.61746	0.316097
1.0	0.607774	0.296481
1.0	0.602785	0.284549
1.0	0.599665	0.273253
1.0	0.605536	0.266234
1.0	0.612624	0.264307
