0.541871	0.174763	0.234518
0.541983	0.174594	0.228395
0.541426	0.176388	0.201939
0.541316	0.175372	0.198593
0.540786	0.175681	0.174496
0.541547	0.176489	0.142299
0.541813	0.175355	0.120575
0.542016	0.176272	0.104505
0.541351	0.176852	0.0877896
0.544996	0.175788	0.0706144
0.545458	0.175789	0.0559123
0.543863	0.175938	0.0478954
0.542426	0.175202	0.0427589
0.54333	0.174849	0.0421911
0.543282	0.175495	0.0383629
0.544831	0.174522	0.0399185
0.544799	0.17453	0.0491625
0.543589	0.175055	0.0574996
0.544057	0.174628	0.0732124
0.545009	0.175529	0.0797043
0.543179	0.176611	0.081813
0.543727	0.174831	0.0775856
0.543695	0.174935	0.0770141
0.543341	0.175975	0.0754087
0.543924	0.175135	0.0891311
0.544419	0.17644	0.102956
0.544235	0.178143	0.138297
0.549581	0.17592	0.173827
0.546288	0.173567	0.206297
0.544569	0.173861	0.229104
0.544838	0.173065	0.24082
0.546956	0.172033	0.234507
0.543386	0.174971	0.229601
0.544023	0.173756	0.217009
0.543741	0.173338	0.206167
0.543391	0.174936	0.197623
0.544371	0.173094	0.188948
0.543777	0.174561	0.17647
0.544156	0.176461	0.164563
0.542824	0.175905	0.149511
0.543266	0.175953	0.129406
0.544996	0.175186	0.113848
0.545002	0.172684	0.0987956
0.54486	0.172597	0.0761506
0.547524	0.173737	0.0623055
0.543573	0.173222	0.0640351
0.542555	0.173352	0.0621838
0.545478	0.177131	0.0545479
0.542654	0.173756	0.053998
0.542825	0.172834	0.0582472
0.542995	0.174005	0.0688831
0.543056	0.172751	0.0715665
0.543184	0.174227	0.0643058
0.542569	0.175968	0.0816152
0.542739	0.174772	0.10501
0.542885	0.175005	0.13971
0.54275	0.175747	0.170266
0.544308	0.175309	0.216382
0.542916	0.176412	0.241049
0.543126	0.176576	0.296695
0.545946	0.171259	0.324376
0.545608	0.171422	0.361234
0.545022	0.174924	0.438257
0.546805	0.173358	0.463747
0.545751	0.17293	0.551978
0.546001	0.175616	0.565309
0.544851	0.173956	0.612548
0.54497	0.174255	0.637544
0.544897	0.175465	0.704284
0.546672	0.175565	0.73339
0.545667	0.176232	0.752374
0.544754	0.176713	0.753967
0.544877	0.176918	0.876012
0.545299	0.177826	0.993266
0.548355	0.178592	0.985333
0.544026	0.17628	0.991345
0.543695	0.176429	0.996412
0.543861	0.176337	1.00055
0.543519	0.17366	0.941939
0.543599	0.17369	0.75433
0.544684	0.175643	0.754614
0.546362	0.176398	0.732294
0.544944	0.175699	0.773932
0.543779	0.177283	0.822359
0.543564	0.177739	0.877305
0.543098	0.177868	0.845933
0.544072	0.179106	0.776072
0.544617	0.176557	0.772435
0.546622	0.177976	0.666193
0.544028	0.176384	0.611176
0.544503	0.175286	0.532442
0.544883	0.175845	0.447948
0.545006	0.177494	0.385725
0.545807	0.176807	0.29627
0.544907	0.176253	0.220565
0.54462	0.176899	0.176964
0.544804	0.17557	0.148528
0.543935	0.175903	0.104299
0.544216	0.17811	0.0771471
0.545437	0.177437	0.0596442
0.544188	0.1759	0.0545517
0.543739	0.177192	0.0611098
0.544063	0.174743	0.0703582
0.547818	0.179128	0.0924717
0.543952	0.176612	0.127502
0.544307	0.176653	0.174156
0.544946	0.17592	0.204024
0.544785	0.177046	0.292292
0.546613	0.174374	0.348848
0.546553	0.173227	0.37038
0.546599	0.175252	0.435232
0.547187	0.175365	0.469591
0.546634	0.175785	0.473423
0.545144	0.176673	0.449398
0.546966	0.175923	0.380563
0.547662	0.175521	0.300102
0.54748	0.177334	0.240258
0.552161	0.174916	0.194995
0.54691	0.175068	0.144624
0.547507	0.174345	0.106734
0.544735	0.17564	0.0963736
0.544672	0.175736	0.0846499
0.544947	0.175179	0.0790786
0.545047	0.171566	0.0889493
0.544916	0.172306	0.0892324
0.544318	0.174333	0.0890868
0.544676	0.172319	0.0721017
0.544169	0.173323	0.0730946
0.546274	0.175953	0.0561309
0.543625	0.175631	0.0531531
0.544626	0.176246	0.0606019
