0.545583	0.730692	0.413847
0.545053	0.71623	0.417529
0.544698	0.706739	0.421881
0.544652	0.709469	0.431881
0.544493	0.716377	0.445574
0.544696	0.718052	0.467407
0.54455	0.720079	0.496446
0.544724	0.71744	0.518506
0.545383	0.703235	0.543405
0.55857	0.67018	0.535884
0.595224	0.632197	0.508058
0.634285	0.575749	0.499975
0.677989	0.544675	0.501907
0.712239	0.541323	0.507713
0.729298	0.555643	0.507921
0.727964	0.565233	0.507277
0.697991	0.569356	0.507437
0.620912	0.567011	0.508518
0.509109	0.538529	0.508865
0.40966	0.480473	0.509838
0.296279	0.362502	0.509681
0.206128	0.251891	0.50833
0.188542	0.183272	0.509828
0.192988	0.148602	0.50914
0.210584	0.124067	0.511055
0.252749	0.124565	0.516757
0.308948	0.0994193	0.518495
0.379971	0.06389	0.513963
0.472729	0.0258932	0.506277
0.561429	0.0	0.488983
0.665268	0.0	0.466953
0.722366	0.0	0.464563
0.730287	0.0	0.49801
0.716774	0.0	0.563083
0.680732	0.0	0.60459
0.64337	0.0	0.632833
0.611663	0.0	0.624474
0.589677	0.0	0.602917
0.589027	0.0	0.586945
0.599051	0.0	0.558057
0.62043	0.0	0.518486
0.659333	0.0	0.493465
0.711206	0.0	0.468761
0.764364	0.0	0.455327
0.844518	0.0	0.454477
0.939002	0.0	0.467388
1.0	0.0	0.493672
1.0	0.0	0.523229
0.98092	0.0	0.564347
0.926453	0.0	0.574078
0.859038	0.0	0.559639
0.777399	0.0	0.518498
0.74525	0.0	0.49008
0.704218	0.0	0.462285
0.672932	0.0	0.447215
0.649156	0.0	0.43905
0.625493	0.0	0.441414
0.606723	0.0	0.457168
0.582206	0.0	0.496804
0.558999	0.00679228	0.562956
0.555304	0.126735	0.602028
0.556079	0.211045	0.598137
0.569164	0.338672	0.547238
0.593884	0.490115	0.497644
0.621836	0.630702	0.471941
0.664787	0.737546	0.494984
0.695213	0.788791	0.547297
0.708436	0.804517	0.599643
0.704504	0.802777	0.619806
0.693548	0.789772	0.55999
0.686551	0.776285	0.433635
0.685089	0.772262	0.249758
0.685077	0.757261	0.132501
0.689619	0.756784	0.160258
0.710081	0.737035	0.287712
0.706835	0.723269	0.43582
0.696543	0.717234	0.511269
0.559165	0.706388	0.590168
0.412887	0.683464	0.640507
0.244643	0.642768	0.685699
0.15876	0.628235	0.731733
0.153106	0.625029	0.773927
0.197347	0.630496	0.806819
0.311297	0.640288	0.810637
0.416984	0.642528	0.81474
0.48883	0.633726	0.805579
0.505705	0.613013	0.75605
0.497694	0.541442	0.712296
0.476352	0.470805	0.630313
0.440099	0.393817	0.579151
0.398557	0.341013	0.527409
0.369477	0.317021	0.50162
0.351356	0.282712	0.492969
0.347921	0.264382	0.487391
0.34934	0.248268	0.486415
0.355828	0.243753	0.486675
0.366913	0.242119	0.487745
0.384043	0.241978	0.487746
0.420061	0.242306	0.487574
0.455849	0.237674	0.486222
0.485935	0.231717	0.48652
0.525516	0.220522	0.485308
0.578181	0.200863	0.485474
0.612531	0.188633	0.485731
0.627264	0.166496	0.485453
0.632397	0.149614	0.483462
0.628567	0.125799	0.480724
0.616123	0.116415	0.473445
0.585627	0.114981	0.468722
0.533132	0.11772	0.465574
0.486607	0.158912	0.46537
0.459699	0.21407	0.461967
0.439701	0.304735	0.45172
0.43669	0.381521	0.443311
0.448179	0.484466	0.436027
0.468319	0.587169	0.425116
0.495739	0.657656	0.415646
0.523652	0.711905	0.406601
0.538765	0.750945	0.402797
0.536161	0.757947	0.393256
0.518493	0.757888	0.385898
0.508561	0.75778	0.381693
0.497473	0.759211	0.377624
0.490907	0.755084	0.371373
0.488888	0.751184	0.367051
0.486883	0.752496	0.36537
0.483562	0.743889	0.364841
0.479218	0.732541	0.364142
0.476082	0.712302	0.363484
0.475955	0.698964	0.364617
0.476076	0.687536	0.36441
0.475439	0.684711	0.364477
0.474764	0.685046	0.364905
0.472347	0.684908	0.365295
0.468502	0.685341	0.364582
0.468849	0.685637	0.364689
0.469245	0.685804	0.36445
0.46933	0.686126	0.364157
0.469138	0.685878	0.363157
0.469049	0.685722	0.362346
0.469898	0.684596	0.363528
0.469698	0.684658	0.362995
0.469004	0.684324	0.361869
0.468639	0.684441	0.361569
0.468563	0.684934	0.36202
0.468911	0.68591	0.362118
0.468891	0.685634	0.360216
0.468477	0.685712	0.356264
0.468888	0.685758	0.359748
0.468591	0.685384	0.373703
0.468356	0.6853	0.374934
0.468118	0.684592	0.36689
0.46815	0.684167	0.353013
0.468807	0.683727	0.34746
0.468369	0.683573	0.341091
0.468565	0.683118	0.335828
0.468516	0.682435	0.331511
0.468712	0.682099	0.327501
0.468565	0.682314	0.323145
0.462976	0.679597	0.312058
0.446628	0.669326	0.302158
0.416846	0.64407	0.293696
0.385412	0.626397	0.279957
0.367153	0.605946	0.28064
0.351869	0.576903	0.27662
0.349498	0.558604	0.274447
0.352285	0.551788	0.274735
0.35503	0.550657	0.277355
0.356209	0.550136	0.288862
0.356308	0.549754	0.316871
0.355333	0.549499	0.342747
0.355301	0.547965	0.355522
0.355121	0.545887	0.378712
0.355501	0.544106	0.394904
0.355661	0.540348	0.401913
0.355599	0.537101	0.409737
0.355572	0.536364	0.408366
0.355807	0.537738	0.396766
0.355686	0.544375	0.37395
0.356364	0.552998	0.345402
0.355554	0.56131	0.31284
0.355358	0.568677	0.264623
0.354946	0.57874	0.225765
0.354566	0.590312	0.200753
0.358113	0.602938	0.183945
0.366195	0.610948	0.177764
0.379787	0.616382	0.183852
0.405983	0.618504	0.192243
0.432785	0.631635	0.212471
0.448217	0.640487	0.2584
0.459056	0.656851	0.325935
0.468856	0.667556	0.368699
0.470928	0.671086	0.414122
0.480564	0.675945	0.479362
0.494363	0.685699	0.511631
0.506221	0.683932	0.546669
0.525272	0.689043	0.577829
0.546756	0.706337	0.580974
0.575139	0.71548	0.579004
0.585364	0.72329	0.576584
0.587614	0.737766	0.572763
0.590611	0.748036	0.570544
0.597037	0.760376	0.567776
0.606795	0.762222	0.565293
0.616282	0.770375	0.561793
0.627029	0.774575	0.561096
0.63913	0.783498	0.555153
0.654116	0.792257	0.542077
0.669329	0.796832	0.531298
0.684913	0.795773	0.519914
0.701513	0.791493	0.512903
0.718956	0.789521	0.50958
0.7321	0.790324	0.505882
0.745806	0.794418	0.505524
0.7572	0.800358	0.504803
0.768269	0.808113	0.504108
0.774575	0.817402	0.503741
0.779657	0.82313	0.504756
0.780596	0.826975	0.501765
0.780851	0.826815	0.503742
0.780559	0.82813	0.510158
0.78053	0.826845	0.512669
0.780855	0.825318	0.516586
0.780504	0.824938	0.516335
0.780283	0.825014	0.517805
0.780418	0.825805	0.516355
0.780337	0.828786	0.50724
0.780467	0.828781	0.491194
0.780596	0.828309	0.475403
0.780808	0.828579	0.470591
0.78149	0.828603	0.468586
0.781105	0.829633	0.467745
0.780097	0.824969	0.467644
0.778801	0.819854	0.467943
0.778943	0.821491	0.469046
0.778611	0.820505	0.472435
0.778722	0.814835	0.4802
0.778859	0.797287	0.486784
0.778873	0.78911	0.490737
0.778986	0.771878	0.500171
0.778067	0.766758	0.50844
0.777755	0.76515	0.518534
0.777913	0.763072	0.54889
0.778156	0.762362	0.563286
0.778476	0.761643	0.566384
0.778692	0.761548	0.5692
0.77849	0.761361	0.569909
0.772599	0.761694	0.563956
0.744054	0.76177	0.55555
0.681639	0.761139	0.549407
0.621036	0.758322	0.532312
0.576178	0.755619	0.521343
0.556868	0.756549	0.518434
0.562568	0.755418	0.521199
0.577569	0.75572	0.526288
0.587159	0.755821	0.525262
0.589659	0.756184	0.515465
0.589114	0.7569	0.505234
0.589266	0.757739	0.497553
0.589706	0.756466	0.498548
0.588754	0.75668	0.496764
0.58844	0.755607	0.498205
0.588333	0.754628	0.498052
0.588384	0.75464	0.498182
0.588323	0.754098	0.496777
0.588346	0.752965	0.495451
0.588266	0.752026	0.494345
0.588457	0.751362	0.489686
0.588359	0.749269	0.487351
0.587642	0.745601	0.486559
0.586847	0.729907	0.486929
0.585525	0.698964	0.487296
0.585549	0.656903	0.491819
0.586839	0.627918	0.496502
0.587354	0.615465	0.495462
0.587431	0.61448	0.485488
0.586434	0.621514	0.470387
0.586326	0.632165	0.463348
0.585783	0.660179	0.48765
0.585	0.678492	0.530307
0.58472	0.684993	0.561033
0.585544	0.683367	0.521572
0.584937	0.681771	0.482392
0.584698	0.682524	0.45386
0.5847	0.681995	0.470348
0.584433	0.685409	0.505724
0.584917	0.686135	0.53674
0.584858	0.686029	0.529475
0.585447	0.686244	0.498401
0.58457	0.715063	0.469166
0.572101	0.758039	0.465185
0.533698	0.812032	0.485733
0.481953	0.922131	0.51398
0.426551	1.0	0.560448
0.355268	1.0	0.57112
